Workload,Instructions,Cycles,IPC,Execution_Time_s,Execution_Time_us,Weave_Time,UOps,Branch_UOps,FP_Add_Sub_UOps,FP_Mul_Div_UOps,Basic_Blocks,Approx_Instrs,Contention_Cycles,Contention_%,Mispred_Branches,Mispred_Instrs,Mispred_Penalty,Branch_Pred_Accuracy_%,Avg_Mispred_Penalty,Load_Stalls,Store_Stalls,Total_Stalls,Load_Stall_%,Store_Stall_%,Spatial_Locality,Temporal_Locality,L1I_Hits,L1I_Misses,L1I_Filtered_Hits,L1I_Total_Accesses,L1I_Miss_Rate_%,L1I_Hit_Rate_%,L1I_Shared_Requests,L1D_GETS_Hits,L1D_GETX_Hits,L1D_Total_Hits,L1D_GETS_Misses,L1D_GETX_Misses,L1D_Total_Misses,L1D_Filtered_GETS,L1D_Filtered_GETX,L1D_Total_Accesses,L1D_Miss_Rate_%,L1D_Hit_Rate_%,L1D_PUTS,L1D_PUTX,L1D_INV,L1D_INVX,L1D_FWD,L1D_Lat_GetNL,L1D_Lat_GetNet,L1D_Shared_Requests,L1_Total_Hits,L1_Total_Misses,L1_Total_Accesses,L1_Miss_Rate_%,L1_Hit_Rate_%,L1_MPKI,L2_GETS_Hits,L2_GETX_Hits,L2_Total_Hits,L2_GETS_Misses,L2_GETX_IM_Misses,L2_GETX_SM_Misses,L2_Total_Misses,L2_Total_Accesses,L2_Miss_Rate_%,L2_Hit_Rate_%,L2_MPKI,L2_PUTS,L2_PUTX,L2_INV,L2_INVX,L2_FWD,L2_Lat_GetNL,L2_Lat_GetNet,L2_Shared_Requests,L3_GETS_Hits,L3_GETX_Hits,L3_Total_Hits,L3_GETS_Misses,L3_GETX_IM_Misses,L3_GETX_SM_Misses,L3_Total_Misses,L3_Total_Accesses,L3_Miss_Rate_%,L3_Hit_Rate_%,L3_MPKI,L3_PUTS,L3_PUTX,L3_INV,L3_INVX,L3_FWD,L3_Lat_GetNL,L3_Lat_GetNet,L3_Shared_Requests,LFMR,Mem_Read_Requests,Mem_Write_Requests,Mem_Total_Requests,Mem_Read_Latency,Mem_Write_Latency,Mem_Total_Latency,Mem_Avg_Read_Latency,Mem_Avg_Write_Latency,Mem_Reissued_Accesses,L1I_Energy_pJ,L1D_Energy_pJ,L2_Energy_pJ,L3_Energy_pJ,Memory_Energy_pJ,CPU_Core_Energy_pJ,Total_Cache_Energy_pJ,Total_System_Energy_pJ,Average_Power_mW,Average_Power_W,Perf_Power_Ratio_IPC_per_mW,L1I_Energy_%,L1D_Energy_%,L2_Energy_%,L3_Energy_%,Memory_Energy_%,CPU_Energy_%
linear_pim_full,5262593980,4108822847,1.2808,0.790158,790158.24,2768045561213,7400567187,862247717,19940181,18357771,862272773,102174205,830455619,20.21,8392256,39371573,138808531,99.03,16.54,3073672107,2653408374,5727080481,74.81,64.58,0,0,155202752,14917379,738833067,170120131,8.77,91.23,155202752,63360103,29536336,92896439,6591487,588428,7179915,1703780198,1374003849,100076354,7.17,92.83,0,0,0,0,0,7179915,0,0,248099191,22097294,270196485,8.18,91.82,4.2,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0.0,22097025,1847988,23945013,971848583,68363539,1040212122,43.98,36.99,0,2820314787.0,1630383780.0,0.0,0.0,47890026.0,410882284.7,4450698567.0,4909470877.7,6.2133,0.006213,206139.7917,57.45,33.21,0.0,0.0,0.98,8.37
mlworkloads_linear_client_host,5262591881,3418436571,1.5395,0.657392,657391.65,2150710425309,7400564113,862247356,19940181,18357769,862272410,102174155,29990343,0.88,8392119,38494621,138560665,99.03,16.51,3031672204,2456918680,5488590884,88.69,71.87,0,0,252503745,11410021,644162089,263913766,4.32,95.68,252503745,64274743,28632400,92907143,6591089,587694,7178783,1702865079,1374908051,100085926,7.17,92.83,0,0,0,0,0,205081930,0,0,345410888,18588804,363999692,5.11,94.89,3.53,12778311,46545,12824856,5222799,541149,0,5763948,18588804,31.01,68.99,1.1,16740138,1847642,0,0,0,155997337,0,22776480,5146171,247036,5393207,76628,294113,0,370741,5763948,6.43,93.57,0.07,4910768,836796,0,0,0,370741,0,80969,0.0199,370725,223206,593931,31804389,16135736,47940125,85.79,72.29,0,4164086868.0,1630506984.0,1125990540.0,5802471479.0,1187862.0,341843657.1,12723055871.0,13066087390.1,19.8757,0.019876,77455.2374,31.87,12.48,8.62,44.41,0.01,2.62
mlworkloads_linear_client_pim_compute,5262599058,4108754321,1.2808,0.790145,790145.06,2772952064363,7400573722,862248614,19940221,18357806,862273674,102174381,830453078,20.21,8392265,39371695,138809298,99.03,16.54,3073582860,2652883411,5726466271,74.81,64.57,0,0,155202702,14917574,738834006,170120276,8.77,91.23,155202702,63359999,29536478,92896477,6591768,588445,7180213,1703781835,1374004536,100076690,7.17,92.83,0,0,0,0,0,7180213,0,0,248099179,22097787,270196966,8.18,91.82,4.2,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0.0,22097426,1848113,23945539,971820548,68646789,1040467337,43.98,37.14,0,2820320472.0,1630394184.0,0.0,0.0,47891078.0,410875432.1,4450714656.0,4909481166.1,6.2134,0.006213,206139.5586,57.45,33.21,0.0,0.0,0.98,8.37
mlworkloads_linear_client_pim_data,5262598479,4108884786,1.2808,0.79017,790170.15,2783400998809,7400572522,862248601,19940226,18357810,862273656,102174345,830521325,20.21,8392394,39372268,138811182,99.03,16.54,3073492221,2653097270,5726589491,74.8,64.57,0,0,155203226,14917533,738834046,170120759,8.77,91.23,155203226,63359880,29536505,92896385,6591831,588449,7180280,1703781394,1374004268,100076665,7.17,92.83,0,0,0,0,0,7180280,0,0,248099611,22097813,270197424,8.18,91.82,4.2,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0.0,22097409,1848082,23945491,971910649,67988567,1039899216,43.98,36.79,0,2820326979.0,1630395015.0,0.0,0.0,47890982.0,410888478.6,4450721994.0,4909501454.6,6.2132,0.006213,206138.684,57.45,33.21,0.0,0.0,0.98,8.37
mlworkloads_linear_client_pim_network,3510427471,2796453937,1.2553,0.53778,537779.6,1880868159285,4991339661,534176176,17742187,17351102,534200531,64329354,649689054,23.23,4207406,19650235,69437412,99.21,16.5,2233079773,1926915061,4159994834,79.85,68.91,0,0,73453803,10429979,473376359,83883782,12.43,87.57,73453803,32554235,16851640,49405875,6170843,428192,6599035,1183423906,968335035,56004910,11.78,88.22,0,0,0,0,0,6599035,0,0,122859678,17029014,139888692,12.17,87.83,4.85,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0.0,17028848,1541636,18570484,743265345,53232555,796497900,43.65,34.53,0,1445996352.0,958856280.0,0.0,0.0,37140968.0,279645393.7,2404852632.0,2721638993.7,5.0609,0.005061,248042.5242,53.13,35.23,0.0,0.0,1.36,10.27
